1,0.986450642334078,0.99090415589231,0.975442589308795,0.954528602681548,0.950298686746642,0.932934565272066,0.899163384604058,0.848080344476803,0.880288671578037,0.768985670554857,0.160986284299342,0.201194913169758
0.986450642334078,1,0.998331807347777,0.992775000408958,0.966747217123701,0.959430576211333,0.938235428767993,0.886467667083184,0.841649788455591,0.878062203928755,0.77368531339467,0.171155981158704,0.200910474389702
0.99090415589231,0.998331807347777,1,0.991735141346643,0.97010762536799,0.96423868547759,0.944237553190934,0.895593447431331,0.852164992180845,0.88235413791535,0.778153497191839,0.170206803698497,0.198879260529281
0.975442589308795,0.992775000408958,0.991735141346643,1,0.989005904791628,0.977156800539831,0.95805257583675,0.899624644493382,0.866322866077484,0.887870750476276,0.793066148559101,0.146310193884671,0.189845270902059
0.954528602681548,0.966747217123701,0.97010762536799,0.989005904791628,1,0.986851773480826,0.974279458670841,0.917674379441144,0.898023223672765,0.89861775183736,0.814567247542293,0.118188858074059,0.165992025643939
0.950298686746642,0.959430576211333,0.96423868547759,0.977156800539831,0.986851773480826,1,0.995055116283942,0.959276960001059,0.946769910681854,0.938883378456948,0.877382716129245,0.219704431576392,0.221250674714275
0.932934565272066,0.938235428767993,0.944237553190934,0.95805257583675,0.974279458670841,0.995055116283942,1,0.979798739828878,0.971461282330729,0.964130188765803,0.910626707823804,0.218815657200868,0.190459820637337
0.899163384604058,0.886467667083184,0.895593447431331,0.899624644493382,0.917674379441144,0.959276960001059,0.979798739828878,1,0.991483086341891,0.990820550989002,0.956764935943109,0.249926986085167,0.175072000770282
0.848080344476803,0.841649788455591,0.852164992180845,0.866322866077484,0.898023223672765,0.946769910681854,0.971461282330729,0.991483086341891,1,0.978453059151062,0.967793654595888,0.270779515493711,0.186166043062476
0.880288671578037,0.878062203928755,0.88235413791535,0.887870750476276,0.89861775183736,0.938883378456948,0.964130188765803,0.990820550989002,0.978453059151062,1,0.967861929430295,0.228021508198524,0.126745893985837
0.768985670554857,0.77368531339467,0.778153497191839,0.793066148559101,0.814567247542293,0.877382716129245,0.910626707823804,0.956764935943109,0.967793654595888,0.967861929430295,1,0.284733744987893,0.180009721040399
0.160986284299342,0.171155981158704,0.170206803698497,0.146310193884671,0.118188858074059,0.219704431576392,0.218815657200868,0.249926986085167,0.270779515493711,0.228021508198524,0.284733744987893,1,0.855687897905868
0.201194913169758,0.200910474389702,0.198879260529281,0.189845270902059,0.165992025643939,0.221250674714275,0.190459820637337,0.175072000770282,0.186166043062476,0.126745893985837,0.180009721040399,0.855687897905868,1
