train_u_1,train_u_2,train_u_3,train_u_4,train_u_5,train_u_6,train_u_7,train_u_8,train_u_9,train_u_10,train_u_11,train_u_12,train_u_13
0.903116149136448,1.03382221422423,1.01689328922595,1.10219481518711,1.16696946030421,1.17948240147896,1.1892233772229,1.09941497156692,1.17150149535938,1.12160837188125,1.18271687045815,0.191192211043187,0.0618345054531674
0.324262155418899,0.349339180717736,0.333735021189482,0.325424734027683,0.296970580626757,0.29300259397921,0.277232762710547,0.260732809182325,0.247588634630639,0.270992609646696,0.272272469592501,1.06879548500577,1.22258625771095
0.598866933473297,0.542787675597305,0.567747191376809,0.566527264541784,0.607569386858016,0.701889453426936,0.748608661615738,0.8762104739661,0.918039212404386,0.860166874633506,0.967484605048858,0.799967506153794,0.505596909603609
0.229384740696418,0.204196445843847,0.19369774790144,0.192446474402076,0.1808854067534,0.222991427724274,0.24862681516646,0.325542885079793,0.3216896273838,0.345390889180525,0.389609200084784,0.54632201370582,0.568560499682041
0.471399537241034,0.495530562174837,0.476596376058625,0.504364914824339,0.493165184421638,0.436865742199117,0.427411549478112,0.411482516785765,0.386099800413601,0.459532863589277,0.44743057216932,0.233027821357807,0.22222916917132
0.989657241952813,1.04936345733414,1.02312407084912,1.10053279646548,1.12883107726959,1.16728041085384,1.17793991826267,1.1738775912905,1.20546341056842,1.20265096082582,1.30777634101374,1.04658391020499,1.16764235559632
0.40658456292277,0.332253756242946,0.351741992340328,0.318863272933261,0.327331996849346,0.315139991408786,0.29429053150156,0.296545485596489,0.278649370169391,0.246695800787537,0.219393680584588,0.525673881323534,0.652439661694767
0.38782765077722,0.431196023195417,0.416976106318077,0.408661132818067,0.367271670139521,0.291724148758039,0.268327690089242,0.202175108254592,0.169455169414911,0.225110839367417,0.126797750040129,0.0185754075421561,0.00868633811301612
0.295560357811414,0.267880527788902,0.263556671184403,0.300670463348222,0.350346437869396,0.349114098554876,0.383013316290574,0.444781156375712,0.465695345970813,0.469506824127652,0.510370680438597,0.379007122000916,0.236695879574876
0.197308664619181,0.194016785755641,0.196527886552409,0.184164785000445,0.174907953878833,0.162158532115556,0.156860243221077,0.159135607713421,0.153201806685188,0.165567692642858,0.178024702511994,0.0630552034638329,0.0869679730346775
