"u_hat","V_u_hat"
0.212819733012161,2.81702774686224e-05
0.116501022182856,1.01278309809902e-05
0.0452365374213399,1.50506845811698e-05
0.0797402884278213,3.86021627621048e-06
0.740421374638527,4.44005424196695e-05
0.547410314986587,4.44725958067954e-05
0.593902289456145,5.04529645161705e-05
0.322338211380207,3.81239639707539e-05
0.435020169356341,4.56644382152495e-05
0.504337200152551,8.22137347777382e-05
0.482692294092106,2.84603201154956e-05
0.53524445584504,2.44057330600252e-05
0.473113897554627,4.75085502429316e-05
0.539074718918941,5.93510467115332e-05
0.523891418717488,2.10755096060627e-05
0.453793560188356,1.96566175048789e-05
0.354073894305119,3.60372502562385e-05
0.20241426692683,4.00402779018296e-05
0.207789186501787,2.96898227441754e-05
0.213911176693446,4.5989717456326e-05
0.140533216852015,8.4951408472703e-06
0.176268648247281,3.72003048114297e-05
0.216694244516401,6.7676212759963e-05
0.201567269845784,3.45461461366282e-05
0.202629834626265,2.47109300211153e-05
0.172964337149136,2.6048741198252e-05
0.210309101201488,4.11905615329175e-05
0.201072335457245,1.48004235522083e-05
0.17745518925664,5.25658267759845e-05
0.276878573459863,4.25605841897746e-05
0.306364604858302,9.30873229316162e-05
0.233227556022649,6.0074354785735e-05
0.274046762743715,4.02953872109923e-05
0.226939155006621,5.49062673516427e-05
0.212807652396256,1.76591129428328e-05
0.179934505400724,4.33757722020736e-05
0.116268753113753,3.19855292281178e-05
0.117687925607509,3.32902101834652e-05
0.109678499076855,2.54329605967653e-05
0.0705586977216479,5.80161848504031e-06
0.141002302597891,2.50017497498889e-05
0.0735996460909439,1.22270979139642e-05
0.192254229501736,7.61675873504888e-05
0.309944307192679,1.55172795798684e-05
0.116007496101299,7.49087903144825e-06
0.211441614097167,2.65406808517996e-05
0.21181914318728,2.26655149567918e-05
0.309459870637533,1.14813123116626e-05
0.205652973455264,1.30472182463774e-05
0.246583484860197,2.91118582736437e-05
0.232545453932805,2.12055529766592e-05
0.299288932817523,1.52998577677955e-05
0.320344961155989,1.57992393081231e-05
0.169419924070716,3.86545438044971e-05
0.198400414931004,4.40284603352911e-05
0.407019653351659,3.85756491180506e-05
0.132700389815696,2.54772918678837e-05
0.130198167465576,2.29420863071775e-05
0.11908855297195,9.78025324012737e-06
0.131605667483491,6.49951181105751e-06
0.0720426148860284,2.82394246902521e-06
0.0891601224367866,1.46651557452906e-05
0.140381512291495,2.12613507096383e-05
0.106695412462705,2.03857782409265e-05
0.107211847779522,7.18879533458922e-06
0.0896363955979565,1.2144309207191e-05
0.108337072003533,3.12427872732049e-06
0.111503281221776,4.98822240446593e-06
0.047763574395633,6.67476984738156e-06
0.39024909284289,7.49315910631507e-05
0.30102048375385,2.62479854245473e-05
0.374959077876127,8.59587622983301e-05
0.376181735365757,6.37349572619556e-05
0.309900022234247,2.1518090854492e-05
0.309899071956236,2.32491623078872e-05
0.363158245756196,5.23332279633494e-05
0.2633733631503,2.38035043620352e-05
0.152018278130327,2.45825305473528e-05
0.265433151534051,2.73127370205767e-05
0.132529773271316,2.11380307119195e-05
0.158173193127869,4.41432141379215e-05
0.173582805570721,3.68859236729969e-05
0.275832887036025,2.89342108670842e-05
0.236900252044425,4.65189792059288e-05
0.154329791702733,1.65401412235178e-05
0.182289588329215,8.00002646355721e-05
0.0908952896661035,2.66776790111425e-05
0.103833049550024,1.04929761705409e-05
0.0803292970809435,1.03043047547119e-05
0.0160230929932684,4.32957734020002e-05
0.0448308043524246,2.25057435582465e-05
0.0466714057085737,1.61542623713819e-05
0.00109973790094885,7.43078515438226e-05
0.0657129317514326,1.70677089016594e-05
0.0558239096407874,2.39201862399043e-05
0.746193926136237,4.77000036707518e-05
0.398588386330861,6.08597756436862e-05
0.382843958358895,3.98453036893539e-05
0.287227185186465,3.16664379794989e-05
0.560103621910539,9.27305627097911e-05
0.497653587895046,5.34573584094867e-05
0.641822625039389,2.44919941866387e-05
0.691800523471736,2.69859862983041e-05
0.753573471850992,1.95335324137793e-05
0.626259898081852,3.95728398725538e-05
0.637095368603959,2.82624660566596e-05
0.466368799109385,2.29676533786171e-05
1.5320502143096,0.000130565332987175
0.404963722991929,2.191974625396e-05
0.278208388493611,1.94543970145674e-05
0.261420800229157,3.96067466434767e-05
0.401455801299192,1.92770153358493e-05
0.282508699234512,3.19231736586737e-05
0.236061611570839,4.60855297160015e-05
0.265155859432409,3.67363603656359e-05
0.385482069971616,5.04519954359134e-05
0.191075078365435,4.6399208326153e-05
0.119902925640805,1.43765715105465e-05
0.116190430452475,8.39550339559587e-06
0.0949269955444315,6.7274393943843e-06
0.117859259328539,1.29544778876383e-05
0.169754051535145,8.91544237979199e-06
0.0912237793368586,1.67248078095356e-05
0.0544181429923788,7.7724308238954e-06
0.0734256475738616,5.43928965791418e-06
0.0512146116869706,6.81955266570176e-06
0.103692103784647,1.07205609650072e-05
0.0949234055449561,5.47158658414282e-06
0.0641529670502734,8.59152502415317e-06
0.0880049494488829,1.47452859364295e-05
0.0872548645865545,7.47846887090153e-06
0.0677621350934027,1.02396806743406e-05
0.0465706409806823,1.18957936133473e-05
0.0627833691556013,1.01003926186985e-05
0.159378714900267,1.85237260302055e-05
0.198996222003641,2.70625248675019e-05
0.10608616393724,2.23288917654367e-05
0.126725870713676,1.3200989970231e-05
0.145122548685926,6.86818563836558e-06
0.115314132219539,5.31333308634116e-06
0.0909374110038496,2.71144824109424e-05
0.148152635098798,1.63386221963377e-05
0.100694323625235,4.6801226197079e-06
0.122397255369676,8.76983702525068e-06
0.177108273927456,1.32887721986896e-05
0.0948985253802092,2.67891019910657e-05
0.17081177622305,3.54097805872392e-05
0.356076463212866,5.70311515658568e-05
0.403802929378035,2.21295587152406e-05
0.374922338918545,5.95999789988906e-05
0.367966807201728,6.72082925733374e-05
0.401691673915723,3.3065531577756e-05
0.360723147326203,5.27276602748585e-05
0.366828020553986,5.07341595959033e-05
0.313327814298236,5.22502312988665e-05
0.373799000397255,3.96762831226116e-05
0.438220074371256,3.68614042711913e-05
0.447405291724614,5.83692322251516e-05
0.462710609529199,4.63815031759346e-05
0.466614237942931,3.83264437536163e-05
0.209872178335544,5.06527766523414e-05
0.133013555383831,2.00471201478132e-05
0.145011682475829,1.57293897394951e-05
0.130567240536543,2.32120842511302e-05
0.151273708630592,1.44838136888534e-05
0.146442368118176,2.0249028243584e-05
0.0896674003076143,9.7535181714503e-06
0.147563637082475,1.72597781268835e-05
0.194524409451598,1.56364870275521e-05
0.168712181294794,8.10130077445004e-06
0.225118464817283,5.34625963314352e-05
0.143472254930067,1.94626093164305e-05
0.546946528644927,5.83009195461432e-05
0.321506070157294,9.30834363117554e-06
0.219013605802257,3.90954163292573e-05
0.232779358215313,8.86552078061381e-05
0.222385459091626,4.6245170252017e-05
0.205305960614689,6.54806832281209e-05
0.174723363257902,5.50678238872283e-05
0.125312458070301,2.20344153483502e-05
0.1577633607017,2.72291642891076e-05
0.136861994076303,1.40209101206284e-05
0.0904031548575639,1.42703861835723e-05
0.0811751486430279,9.54239835868321e-06
0.077205076965124,1.16769139317037e-05
0.0858293752319835,9.70550384319327e-06
0.433940237569439,6.69327513835733e-05
0.469326606480013,3.54126164475795e-05
0.54454805669421,4.29845047082614e-05
0.463345257916874,6.36907480974857e-05
